timestamp,alert_level,alert_reason,crest_factor,dominant_freq,freq_drift_percent,peak_accel,temperature,total_rms,位移X,位移Y,位移Z,加速度X,加速度Y,加速度Z,加速度幅值X,加速度幅值Y,加速度幅值Z,温度,速度X,速度Y,速度Z,频率X,频率Y,频率Z
1783949018.291,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949019.305,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949020.32,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949021.327,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949022.331,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949023.335,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949024.34,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949025.348,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949026.353,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949027.361,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949028.365,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949029.379,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949030.393,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949031.407,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949032.411,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949033.417,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949034.432,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949035.44,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949036.457,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949037.463,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949038.468,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949039.472,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949040.477,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949041.491,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949042.495,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949043.5,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949044.513,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949045.526,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949046.539,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949047.543,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949048.55,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949049.557,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949050.57,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949051.583,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949052.587,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949053.591,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949054.605,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949055.619,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949056.633,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949057.636,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949058.64,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949059.654,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949060.668,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949061.681,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949062.688,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949063.692,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949064.707,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949065.72,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949066.734,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949067.739,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949068.745,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949069.759,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949070.772,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949071.785,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949072.789,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949073.793,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949074.798,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949075.806,正常,,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,0.0
1783949076.815,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949077.824,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949078.829,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949079.843,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949080.856,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949081.87,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949082.874,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949083.879,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949084.883,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949085.887,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949086.901,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949087.905,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949088.909,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949089.922,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949090.936,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949091.942,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949092.946,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949093.949,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949094.962,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949095.974,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949096.987,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949097.991,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949098.995,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949100.007,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949101.02,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949102.033,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949103.036,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949104.041,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949105.055,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949106.064,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949107.074,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949108.077,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949109.081,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949110.083,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949111.095,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949112.108,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949113.111,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949114.115,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949115.129,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949116.142,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949117.154,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949118.16,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949119.166,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949120.175,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949121.183,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949122.188,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949123.194,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949124.199,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949125.213,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949126.227,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949127.241,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949128.246,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949129.251,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949130.256,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949131.261,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949132.274,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949133.279,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949134.283,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949135.297,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949136.311,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949137.325,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949138.329,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949139.334,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949140.347,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949141.361,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949142.375,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949143.379,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949144.383,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949145.396,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949146.41,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949147.424,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949148.436,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949149.445,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949150.458,正常,,0.0,0.0,0.0,0.0,29.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.03,0.0,0.0,0.0,0.0,0.0,0.0
1783949151.471,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949152.485,正常,,0.0,0.0,0.0,0.0,29.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.03,0.0,0.0,0.0,0.0,0.0,0.0
1783949153.489,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949154.493,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949155.498,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949156.511,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
1783949157.525,正常,,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0
